stations	Aand	Atax	Btep	Bspo	Iacu	Ipal	Ipar	Ipat	Isph	Istr	Ipli	Ivel	Ijap	Lmac	Mcho	Nlab	Nrig	Ocen	Oisr	Ojan	Olon	Ogig	Pzoh	Pret	Smem	Sdel	Selo	Sram	Sbel	Sben	Sbul	Slaz	Smir	Sgra	Spac	Sspp	Tpel	Pdal	Stri	Imin	Imic	Ibre	Ekar	Bspp	Dubr	Peri	Lspp	Snep	Xxan	Squa	Pnud	Tapp	Tvar	Vcal	Vspi	Pame	Qcon	 Psch	Parc	Pkof	Gymn	Eacu	Egra	Edel	Etra	Espp	Sste	Sbif	Cysa	Tvan	Dcha
190.5	0.00	2.58	5.17	0.00	0.00	0.00	0.00	0.00	2.58	0.00	0.00	0.00	0.00	0.00	0.00	31.01	0.00	421.19	0.00	0.00	0.00	0.00	0.00	2.58	0.00	0.00	23.26	7.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	294.57	2.58	0.00	0.00	0.00	0.00	62.02	5.17	41.34	0.00	0.00	0.00	25.84	0.00	2.58	0.00	0.00	0.00	0.00	7.75	23.26	0.00	0.00	0.00	0.00	0.00	0.00	38.76	0.00	0.00	0.00	0.00	0.00	0.00
195.5	0.00	2.44	17.07	0.00	0.00	4.88	0.00	0.00	7.32	0.00	0.00	0.00	0.00	0.00	0.00	60.98	0.00	295.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	24.39	4.88	0.00	0.00	0.00	2.44	2.44	0.00	0.00	7.32	0.00	326.83	4.88	0.00	0.00	0.00	0.00	87.80	12.20	46.34	0.00	7.32	0.00	26.83	0.00	2.44	0.00	0.00	0.00	0.00	2.44	24.39	0.00	0.00	0.00	0.00	0.00	0.00	29.27	0.00	0.00	0.00	0.00	0.00	0.00
200.5	0.00	0.00	9.09	0.00	0.00	3.03	3.03	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	21.21	0.00	260.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.12	12.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.12	0.00	348.48	0.00	0.00	0.00	6.06	0.00	151.52	15.15	57.58	0.00	3.03	3.03	18.18	0.00	3.03	0.00	0.00	0.00	3.03	6.06	24.24	0.00	0.00	0.00	0.00	0.00	0.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00
205.5	0.00	2.75	16.53	0.00	0.00	2.75	0.00	0.00	2.75	0.00	0.00	0.00	0.00	0.00	0.00	30.30	0.00	280.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.77	19.28	0.00	0.00	0.00	2.75	0.00	0.00	0.00	2.75	0.00	446.28	8.26	0.00	0.00	0.00	0.00	35.81	13.77	38.57	2.75	0.00	0.00	19.28	0.00	5.51	0.00	0.00	0.00	0.00	5.51	24.79	0.00	0.00	0.00	0.00	0.00	0.00	24.79	0.00	0.00	0.00	0.00	0.00	0.00
210.5	0.00	0.00	21.22	0.00	0.00	2.65	0.00	0.00	7.96	0.00	0.00	0.00	0.00	0.00	0.00	42.44	0.00	289.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.53	21.22	0.00	0.00	0.00	7.96	2.65	0.00	0.00	10.61	0.00	331.56	0.00	0.00	0.00	0.00	0.00	92.84	13.26	18.57	0.00	5.31	0.00	26.53	0.00	2.65	0.00	0.00	0.00	0.00	0.00	42.44	2.65	0.00	0.00	0.00	0.00	0.00	31.83	0.00	0.00	0.00	0.00	0.00	0.00
216.5	0.00	0.00	4.54	0.00	0.00	2.27	2.27	0.00	2.27	0.00	0.00	0.00	0.00	2.27	0.00	88.44	0.00	240.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.41	11.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.34	0.00	410.43	2.27	0.00	0.00	0.00	0.00	45.35	9.07	36.28	2.27	0.00	0.00	31.75	0.00	6.80	0.00	0.00	0.00	0.00	4.54	36.28	0.00	0.00	0.00	0.00	0.00	0.00	29.48	0.00	0.00	0.00	0.00	0.00	0.00
220.5	0.00	0.00	10.84	0.00	0.00	0.00	0.00	0.00	2.71	0.00	0.00	0.00	0.00	0.00	0.00	46.07	0.00	333.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.97	21.68	0.00	0.00	0.00	0.00	8.13	0.00	0.00	8.13	0.00	319.78	0.00	0.00	0.00	0.00	0.00	105.69	18.97	21.68	0.00	5.42	0.00	40.65	0.00	2.71	0.00	0.00	0.00	2.71	2.71	8.13	0.00	0.00	0.00	0.00	0.00	0.00	21.68	0.00	0.00	0.00	0.00	0.00	0.00
225.5	0.00	5.52	2.76	0.00	0.00	2.76	2.76	0.00	5.52	0.00	0.00	0.00	0.00	0.00	0.00	190.61	0.00	287.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.81	24.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.05	0.00	287.29	0.00	0.00	0.00	0.00	0.00	55.25	16.57	19.34	0.00	2.76	0.00	16.57	0.00	5.52	0.00	0.00	0.00	0.00	2.76	13.81	0.00	0.00	0.00	0.00	0.00	0.00	33.15	0.00	0.00	0.00	0.00	0.00	0.00
230.5	0.00	0.00	8.09	0.00	0.00	0.00	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00	0.00	231.81	0.00	242.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.95	35.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.48	0.00	307.28	5.39	0.00	0.00	0.00	0.00	24.26	13.48	8.09	0.00	5.39	0.00	21.56	0.00	18.87	0.00	0.00	0.00	0.00	5.39	21.56	0.00	0.00	0.00	0.00	0.00	0.00	8.09	0.00	0.00	0.00	0.00	0.00	0.00
235.5	0.00	2.91	2.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	223.84	0.00	331.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	46.51	55.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.72	0.00	255.81	0.00	0.00	0.00	0.00	0.00	20.35	29.07	5.81	0.00	0.00	0.00	5.81	0.00	8.72	0.00	0.00	0.00	0.00	0.00	2.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
240.5	0.00	2.87	0.00	0.00	0.00	5.75	0.00	0.00	2.87	0.00	0.00	0.00	0.00	0.00	0.00	189.66	0.00	250.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	37.36	34.48	0.00	0.00	0.00	2.87	11.49	0.00	0.00	14.37	0.00	330.46	8.62	0.00	0.00	0.00	0.00	28.74	34.48	17.24	0.00	0.00	0.00	14.37	0.00	8.62	0.00	0.00	0.00	0.00	0.00	5.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
250.5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	180.56	0.00	286.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	55.56	27.78	0.00	0.00	0.00	0.00	8.33	0.00	0.00	13.89	0.00	394.44	2.78	0.00	0.00	0.00	0.00	16.67	0.00	2.78	0.00	0.00	0.00	2.78	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
255.5	0.00	0.00	5.36	0.00	0.00	2.68	0.00	0.00	5.36	0.00	0.00	0.00	0.00	0.00	0.00	182.31	0.00	278.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	37.53	21.45	0.00	0.00	0.00	0.00	18.77	0.00	0.00	16.09	0.00	361.93	10.72	0.00	0.00	0.00	0.00	26.81	5.36	8.04	0.00	2.68	0.00	8.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.68	0.00	0.00	0.00	0.00	0.00	0.00	5.36	0.00	0.00	0.00	0.00	0.00	0.00
