stations	Aand	Atax	Btep	Bspo	Iacu	Ipal	Ipar	Ipat	Isph	Istr	Ipli	Ivel	Ijap	Lmac	Mcho	Nlab	Nrig	Ocen	Oisr	Ojan	Olon	Ogig	Pzoh	Pret	Smem	Sdel	Selo	Sram	Sbel	Sben	Sbul	Slaz	Smir	Sgra	Spac	Sspp	Tpel	Pdal	Stri	Imin	Imic	Ibre	Ekar	Bspp	Dubr	Peri	Lspp	Snep	Xxan	Squa	Pnud	Tapp	Tvar	Vcal	Vspi	Pame	Qcon	 Psch	Parc	Pkof	Gymn	Eacu	Egra	Edel	Etra	Espp	Sste	Sbif	Cysa	Tvan	Dcha
70	0	0	0	0	8.4	50.42	8.4	0	50.42	0	0	0	0	0	0	621.85	0	134.45	0	0	0	0	0	8.4	0	0	25.21	16.81	0	0	0	0	0	0	0	0	0	75.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	0	0	0	0	48.39	0	0	0	112.9	0	0	0	0	0	0	290.32	0	483.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	0	15.04	15.04	0	37.59	37.59	15.04	0	75.19	0	0	0	0	0	0	233.08	0	406.02	0	0	0	0	0	15.04	0	0	30.08	0	0	0	0	0	0	0	0	7.52	0	82.71	0	0	0	0	0	30.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	0	0	0	0	30.77	30.77	0	15.38	184.62	0	0	0	0	0	0	230.77	0	323.08	0	0	0	0	0	0	0	0	61.54	0	0	0	0	0	0	0	0	0	0	30.77	0	30.77	0	0	0	46.15	0	0	0	0	0	15.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	21.98	32.97	21.98	0	54.95	0	0	0	131.87	0	0	0	0	0	0	164.84	0	252.75	0	0	0	0	0	21.98	0	0	54.95	0	0	0	0	0	0	0	0	21.98	0	164.84	0	0	0	0	0	54.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
88	0	0	68.49	0	68.49	68.49	0	0	109.59	0	0	0	0	0	0	246.58	0	164.38	0	0	0	0	0	41.1	0	0	13.7	13.7	0	0	0	0	0	0	0	0	0	13.7	27.4	41.1	0	0	0	68.49	0	0	0	0	0	13.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	0	9.26	120.37	0	37.04	9.26	9.26	0	166.67	0	0	0	0	0	0	240.74	0	296.3	0	0	0	0	0	9.26	0	0	37.04	0	0	0	0	0	9.26	0	0	18.52	0	18.52	0	0	0	0	0	18.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94	0	0	121.21	0	15.15	0	0	75.76	121.21	0	0	0	0	0	0	106.06	0	272.73	0	0	0	0	0	30.3	0	0	30.3	30.3	0	0	0	0	0	0	0	0	0	90.91	0	0	0	0	0	106.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	17.54	0	70.18	0	35.09	35.09	0	17.54	122.81	0	0	0	0	0	0	175.44	0	263.16	0	0	0	0	0	52.63	0	0	17.54	17.54	0	0	0	0	0	0	0	0	0	105.26	0	0	0	0	0	70.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	0	0	162.16	0	36.04	9.01	9.01	18.02	54.05	0	0	0	0	0	0	279.28	0	279.28	0	0	0	0	0	9.01	0	0	27.03	9.01	0	0	0	0	0	0	0	18.02	0	72.07	0	0	0	0	0	18.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	0	4.81	76.92	0	43.27	19.23	9.62	19.23	57.69	0	0	0	0	0	0	245.19	0	264.42	0	4.81	0	0	0	9.62	0	0	19.23	28.85	0	0	0	0	9.62	0	0	4.81	0	173.08	0	0	0	0	0	4.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	0	6.85	47.95	0	61.64	6.85	6.85	0	20.55	0	0	0	0	0	0	136.99	0	136.99	0	0	0	0	0	47.95	0	0	13.7	13.7	0	0	0	0	0	0	0	0	0	68.49	6.85	219.18	0	0	0	205.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107	0	0	48.78	0	65.04	40.65	0	0	89.43	0	0	0	0	0	0	235.77	0	154.47	0	0	0	0	0	8.13	0	0	24.39	8.13	0	0	0	0	0	0	0	16.26	0	97.56	0	16.26	8.13	0	0	186.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	0	0	95.24	0	35.71	23.81	0	11.9	119.05	0	0	0	0	0	0	83.33	0	166.67	0	0	0	0	0	47.62	0	0	0	23.81	0	0	0	0	0	0	0	0	0	95.24	0	35.71	0	0	0	261.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
110	0	0	33.33	0	25	33.33	0	33.33	33.33	0	0	0	0	0	0	233.33	0	25	0	0	0	0	0	8.33	0	0	0	16.67	0	0	0	0	0	0	0	0	0	66.67	0	225	0	0	0	266.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
115	0	0	46.51	0	46.51	46.51	23.26	0	93.02	0	0	0	0	0	0	279.07	0	116.28	0	0	0	0	0	23.26	0	0	0	0	0	0	0	0	0	0	0	23.26	0	209.3	0	23.26	0	0	0	69.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	0	0	70.18	0	105.26	17.54	17.54	17.54	70.18	17.54	0	0	0	0	0	263.16	0	52.63	0	0	0	0	0	35.09	0	0	17.54	0	0	0	0	0	0	0	0	0	0	70.18	0	70.18	0	0	0	175.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	0	13.33	80	0	80	40	0	0	80	0	0	0	0	0	0	253.33	0	80	0	0	0	0	0	13.33	0	0	13.33	13.33	0	0	0	0	0	0	0	0	0	53.33	13.33	106.67	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	0	0	21.28	0	42.55	10.64	10.64	10.64	63.83	0	0	0	0	0	0	212.77	0	106.38	0	0	0	0	0	10.64	0	0	10.64	0	0	0	0	0	0	0	0	0	0	148.94	21.28	0	0	0	0	329.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	0	0	34.88	0	69.77	11.63	11.63	11.63	110.47	0	0	0	0	0	0	191.86	0	186.05	0	0	0	0	0	11.63	0	0	17.44	11.63	0	0	0	0	0	0	0	5.81	0	209.3	0	5.81	5.81	0	0	104.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127	0	0	64.94	0	43.29	17.32	8.66	4.33	56.28	0	0	0	0	4.33	0	181.82	0	147.19	0	0	0	0	0	30.3	0	0	4.33	4.33	0	0	0	0	0	0	0	0	0	73.59	8.66	181.82	0	0	0	164.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
